"","ID","Dyad","obs","time","mod","Trial","ID_p","Dyad_p","obs_p","time_p","mod_p","Trial_p"
"507",501,1,758,7,3,3,1,1,743,7,3,3
"508",501,1,912,8,3,3,1,1,755,8,3,3
"509",501,1,960,9,3,3,1,1,720,9,3,3
"510",501,1,1132,10,3,3,1,1,643,10,3,3
"511",501,1,945,11,3,3,1,1,594,11,3,3
"512",501,1,836,12,3,3,1,1,615,12,3,3
"513",501,1,810,13,3,3,1,1,687,13,3,3
"514",501,1,852,14,3,3,1,1,676,14,3,3
"515",501,1,1042,15,3,3,1,1,656,15,3,3
"516",501,1,1048,16,3,3,1,1,727,16,3,3
"517",501,1,968,17,3,3,1,1,690,17,3,3
"518",501,1,902,18,3,3,1,1,671,18,3,3
"519",501,1,NA,19,3,3,1,1,660,19,3,3
"520",501,1,954,20,3,3,1,1,627,20,3,3
"521",501,1,894,21,3,3,1,1,623,21,3,3
"522",501,1,870,22,3,3,1,1,608,22,3,3
"523",501,1,1054,23,3,3,1,1,815,23,3,3
"524",501,1,1134,24,3,3,1,1,762,24,3,3
"525",501,1,1070,25,3,3,1,1,659,25,3,3
"526",501,1,882,26,3,3,1,1,656,26,3,3
"527",501,1,826,27,3,3,1,1,687,27,3,3
"528",501,1,835,28,3,3,1,1,690,28,3,3
"529",501,1,NA,29,3,3,1,1,681,29,3,3
"530",501,1,996,30,3,3,1,1,639,30,3,3
"531",501,1,880,31,3,3,1,1,727,31,3,3
"532",501,1,828,32,3,3,1,1,708,32,3,3
"533",501,1,NA,33,3,3,1,1,642,33,3,3
"534",501,1,858,34,3,3,1,1,619,34,3,3
"535",501,1,846,35,3,3,1,1,581.3333,35,3,3
"536",501,1,1000,36,3,3,1,1,606,36,3,3
"537",501,1,882,37,3,3,1,1,619,37,3,3
"538",501,1,996,38,3,3,1,1,598,38,3,3
"539",501,1,888,39,3,3,1,1,583.3333,39,3,3
"540",501,1,814,40,3,3,1,1,661,40,3,3
"541",501,1,1020,41,3,3,1,1,621,41,3,3
"542",501,1,NA,42,3,3,1,1,625,42,3,3
"543",501,1,907,43,3,3,1,1,666,43,3,3
"544",501,1,832,44,3,3,1,1,614,44,3,3
"545",501,1,846,45,3,3,1,1,647.3333,45,3,3
"546",501,1,801,46,3,3,1,1,618,46,3,3
"547",501,1,812,47,3,3,1,1,671,47,3,3
"548",501,1,828,48,3,3,1,1,637,48,3,3
"549",501,1,NA,49,3,3,1,1,617,49,3,3
"550",501,1,896,50,3,3,1,1,613,50,3,3
"551",501,1,854,51,3,3,1,1,499.5,51,3,3
"552",501,1,910,52,3,3,1,1,602,52,3,3
"553",501,1,942,53,3,3,1,1,583,53,3,3
"554",501,1,977,54,3,3,1,1,634,54,3,3
"555",501,1,950,55,3,3,1,1,617.3333,55,3,3
"556",501,1,894,56,3,3,1,1,612,56,3,3
"557",501,1,810,57,3,3,1,1,649,57,3,3
"558",501,1,751,58,3,3,1,1,707,58,3,3
"559",501,1,773,59,3,3,1,1,640,59,3,3
"560",501,1,980,60,3,3,1,1,643,60,3,3
"561",501,1,808,61,3,3,1,1,689,61,3,3
"562",501,1,782,62,3,3,1,1,735,62,3,3
"563",501,1,768,63,3,3,1,1,667,63,3,3
"564",501,1,746,64,3,3,1,1,648,64,3,3
"565",501,1,NA,65,3,3,1,1,670,65,3,3
"566",501,1,1130,66,3,3,1,1,628,66,3,3
"567",501,1,1030,67,3,3,1,1,602,67,3,3
"568",501,1,898,68,3,3,1,1,602,68,3,3
"569",501,1,886,69,3,3,1,1,760,69,3,3
"570",501,1,792,70,3,3,1,1,737,70,3,3
"571",501,1,898,71,3,3,1,1,659,71,3,3
"572",501,1,1088,72,3,3,1,1,701,72,3,3
"573",501,1,816,73,3,3,1,1,694,73,3,3
"574",501,1,836,74,3,3,1,1,706,74,3,3
"575",501,1,858,75,3,3,1,1,633,75,3,3
"576",501,1,858,76,3,3,1,1,633,76,3,3
"577",501,1,1188,77,3,3,1,1,664,77,3,3
"578",501,1,894,78,3,3,1,1,778,78,3,3
"579",501,1,702,79,3,3,1,1,748,79,3,3
"580",501,1,748,80,3,3,1,1,686,80,3,3
"581",501,1,802,81,3,3,1,1,648,81,3,3
"582",501,1,996,82,3,3,1,1,628,82,3,3
"583",501,1,827,83,3,3,1,1,649,83,3,3
"584",501,1,824,84,3,3,1,1,750,84,3,3
"585",501,1,1046,85,3,3,1,1,729,85,3,3
"586",501,1,1146,86,3,3,1,1,686,86,3,3
"587",501,1,958,87,3,3,1,1,634,87,3,3
"588",501,1,878,1,3,4,1,1,677,1,3,4
"589",501,1,970,2,3,4,1,1,698,2,3,4
"590",501,1,942,3,3,4,1,1,743,3,3,4
"591",501,1,808,4,3,4,1,1,735,4,3,4
"592",501,1,837,5,3,4,1,1,641,5,3,4
"593",501,1,878,6,3,4,1,1,NA,6,3,4
"594",501,1,803,7,3,4,1,1,633,7,3,4
"595",501,1,784,8,3,4,1,1,711,8,3,4
"596",501,1,779,9,3,4,1,1,699,9,3,4
"597",501,1,1022,10,3,4,1,1,647,10,3,4
"598",501,1,898,11,3,4,1,1,607,11,3,4
"599",501,1,834,12,3,4,1,1,616,12,3,4
"600",501,1,762,13,3,4,1,1,689,13,3,4
"601",501,1,1126,14,3,4,1,1,665,14,3,4
"602",501,1,1142,15,3,4,1,1,614,15,3,4
"603",501,1,818,16,3,4,1,1,649,16,3,4
"604",501,1,810,17,3,4,1,1,644,17,3,4
"605",501,1,1006,18,3,4,1,1,722,18,3,4
"606",501,1,898,19,3,4,1,1,665,19,3,4
"607",501,1,1096,20,3,4,1,1,667,20,3,4
"608",501,1,918,21,3,4,1,1,786,21,3,4
"609",501,1,880,22,3,4,1,1,748,22,3,4
"610",501,1,782,23,3,4,1,1,736,23,3,4
"611",501,1,787,24,3,4,1,1,657,24,3,4
"612",501,1,NA,25,3,4,1,1,636,25,3,4
"613",501,1,NA,26,3,4,1,1,612,26,3,4
"614",501,1,962,27,3,4,1,1,722,27,3,4
"615",501,1,794,28,3,4,1,1,729,28,3,4
"616",501,1,752,29,3,4,1,1,718,29,3,4
"617",501,1,872,30,3,4,1,1,649,30,3,4
"618",501,1,906,31,3,4,1,1,619.3333,31,3,4
"619",501,1,796,32,3,4,1,1,613,32,3,4
"620",501,1,826,33,3,4,1,1,678,33,3,4
"621",501,1,934,34,3,4,1,1,659,34,3,4
"622",501,1,804,35,3,4,1,1,684,35,3,4
"623",501,1,758,36,3,4,1,1,640,36,3,4
"624",501,1,869,37,3,4,1,1,602,37,3,4
"625",501,1,856,38,3,4,1,1,570.6667,38,3,4
"626",501,1,771,39,3,4,1,1,583,39,3,4
"627",501,1,728,40,3,4,1,1,727,40,3,4
"628",501,1,NA,41,3,4,1,1,704,41,3,4
"629",501,1,1026,42,3,4,1,1,683,42,3,4
"630",501,1,912,43,3,4,1,1,624,43,3,4
"631",501,1,890,44,3,4,1,1,562,44,3,4
"632",501,1,752,45,3,4,1,1,588.6667,45,3,4
"633",501,1,805,46,3,4,1,1,700,46,3,4
"634",501,1,1006,47,3,4,1,1,683,47,3,4
"635",501,1,848,48,3,4,1,1,632,48,3,4
"636",501,1,862,49,3,4,1,1,622,49,3,4
"637",501,1,814,50,3,4,1,1,637,50,3,4
"638",501,1,766,51,3,4,1,1,612,51,3,4
"639",501,1,1074,52,3,4,1,1,598.6667,52,3,4
"640",501,1,938,53,3,4,1,1,605,53,3,4
"641",501,1,857,54,3,4,1,1,609,54,3,4
"642",501,1,828,55,3,4,1,1,591.3333,55,3,4
"643",501,1,818,56,3,4,1,1,603,56,3,4
"644",501,1,864,57,3,4,1,1,609,57,3,4
"645",501,1,924,58,3,4,1,1,614.6667,58,3,4
"646",501,1,834,59,3,4,1,1,633,59,3,4
"647",501,1,757,60,3,4,1,1,656,60,3,4
"648",501,1,786,61,3,4,1,1,607,61,3,4
"649",501,1,912,62,3,4,1,1,544.6667,62,3,4
"650",501,1,824,63,3,4,1,1,614,63,3,4
"651",501,1,836,64,3,4,1,1,734,64,3,4
"652",501,1,888,65,3,4,1,1,734,65,3,4
"653",501,1,1092,66,3,4,1,1,685,66,3,4
"654",501,1,786,67,3,4,1,1,596,67,3,4
"655",501,1,NA,68,3,4,1,1,597,68,3,4
"656",501,1,949,69,3,4,1,1,608,69,3,4
"657",501,1,884,70,3,4,1,1,621.3333,70,3,4
"658",501,1,842,71,3,4,1,1,612.6667,71,3,4
"659",501,1,799,72,3,4,1,1,656,72,3,4
"660",501,1,830,73,3,4,1,1,639,73,3,4
"661",501,1,1126,74,3,4,1,1,642,74,3,4
"662",501,1,928,75,3,4,1,1,691,75,3,4
"663",501,1,756,76,3,4,1,1,653,76,3,4
"664",501,1,788,77,3,4,1,1,592,77,3,4
"665",501,1,788,78,3,4,1,1,572,78,3,4
"666",501,1,840,79,3,4,1,1,586,79,3,4
"667",501,1,874,80,3,4,1,1,637,80,3,4
"668",501,1,1194,81,3,4,1,1,694,81,3,4
"669",501,1,NA,1,3,5,1,1,666,1,3,5
"670",501,1,928,2,3,5,1,1,692,2,3,5
"671",501,1,834,3,3,5,1,1,715,3,3,5
"672",501,1,814,4,3,5,1,1,662,4,3,5
"673",501,1,1074,5,3,5,1,1,602.6667,5,3,5
"674",501,1,982,6,3,5,1,1,609,6,3,5
"675",501,1,883,7,3,5,1,1,619,7,3,5
"676",501,1,929,8,3,5,1,1,712,8,3,5
"677",501,1,822,9,3,5,1,1,682,9,3,5
"678",501,1,828,10,3,5,1,1,689,10,3,5
"679",501,1,870,11,3,5,1,1,629,11,3,5
"680",501,1,831,12,3,5,1,1,548,12,3,5
"681",501,1,924,13,3,5,1,1,614,13,3,5
"682",501,1,852,14,3,5,1,1,663,14,3,5
"683",501,1,789,15,3,5,1,1,790,15,3,5
"684",501,1,774,16,3,5,1,1,727,16,3,5
"685",501,1,821,17,3,5,1,1,626,17,3,5
"686",501,1,824,18,3,5,1,1,590.6667,18,3,5
"687",501,1,772,19,3,5,1,1,597,19,3,5
"688",501,1,718,20,3,5,1,1,625,20,3,5
"689",501,1,782,21,3,5,1,1,616,21,3,5
"690",501,1,1026,22,3,5,1,1,635.3333,22,3,5
"691",501,1,870,23,3,5,1,1,634,23,3,5
"692",501,1,863,24,3,5,1,1,633,24,3,5
"693",501,1,796,25,3,5,1,1,630,25,3,5
"694",501,1,763,26,3,5,1,1,665,26,3,5
"695",501,1,854,27,3,5,1,1,720,27,3,5
"696",501,1,NA,28,3,5,1,1,665,28,3,5
"697",501,1,1008,29,3,5,1,1,600,29,3,5
"698",501,1,917,30,3,5,1,1,655,30,3,5
"699",501,1,958,31,3,5,1,1,724,31,3,5
"700",501,1,816,32,3,5,1,1,704,32,3,5
"701",501,1,821,33,3,5,1,1,658,33,3,5
"702",501,1,830,34,3,5,1,1,664,34,3,5
"703",501,1,922,35,3,5,1,1,663,35,3,5
"704",501,1,1160,36,3,5,1,1,626,36,3,5
"705",501,1,924,37,3,5,1,1,616,37,3,5
"706",501,1,856,38,3,5,1,1,661,38,3,5
"707",501,1,760,39,3,5,1,1,670,39,3,5
"708",501,1,NA,40,3,5,1,1,615,40,3,5
"709",501,1,1078,41,3,5,1,1,643,41,3,5
"710",501,1,828,42,3,5,1,1,640.6667,42,3,5
"711",501,1,802,43,3,5,1,1,602,43,3,5
"712",501,1,794,44,3,5,1,1,567,44,3,5
"713",501,1,760,45,3,5,1,1,616.6667,45,3,5
"714",501,1,732,46,3,5,1,1,656,46,3,5
"715",501,1,726,47,3,5,1,1,740,47,3,5
"716",501,1,1058,48,3,5,1,1,710,48,3,5
"717",501,1,878,49,3,5,1,1,665,49,3,5
"718",501,1,779,50,3,5,1,1,635,50,3,5
"719",501,1,782,51,3,5,1,1,638,51,3,5
"720",501,1,797,52,3,5,1,1,660,52,3,5
"721",501,1,842,53,3,5,1,1,655,53,3,5
"722",501,1,972,54,3,5,1,1,623,54,3,5
"723",501,1,824,55,3,5,1,1,610,55,3,5
"724",501,1,778,56,3,5,1,1,586.6667,56,3,5
"725",501,1,920,57,3,5,1,1,612,57,3,5
"726",501,1,786,58,3,5,1,1,645,58,3,5
"727",501,1,818,59,3,5,1,1,614,59,3,5
"728",501,1,940,60,3,5,1,1,635,60,3,5
"729",501,1,956,61,3,5,1,1,640,61,3,5
"730",501,1,868,62,3,5,1,1,752,62,3,5
"731",501,1,789,63,3,5,1,1,673,63,3,5
"732",501,1,784,64,3,5,1,1,601,64,3,5
"733",501,1,781,65,3,5,1,1,685,65,3,5
"734",501,1,810,66,3,5,1,1,743,66,3,5
"735",501,1,799,67,3,5,1,1,701,67,3,5
"736",501,1,NA,68,3,5,1,1,666,68,3,5
"737",501,1,1086,69,3,5,1,1,644,69,3,5
"738",501,1,875,70,3,5,1,1,657,70,3,5
"739",501,1,776,71,3,5,1,1,692,71,3,5
"740",501,1,894,72,3,5,1,1,665,72,3,5
"741",501,1,898,73,3,5,1,1,621,73,3,5
"742",501,1,832,74,3,5,1,1,626,74,3,5
"743",501,1,814,75,3,5,1,1,676,75,3,5
"744",501,1,869,76,3,5,1,1,668,76,3,5
"745",501,1,806,77,3,5,1,1,640,77,3,5
"746",501,1,932,78,3,5,1,1,662,78,3,5
"747",501,1,837,79,3,5,1,1,649,79,3,5
"748",501,1,778,80,3,5,1,1,618,80,3,5
"749",501,1,704,81,3,5,1,1,603,81,3,5
"750",501,1,708,82,3,5,1,1,656,82,3,5
"751",501,1,700,83,3,5,1,1,653,83,3,5
"752",501,1,724,84,3,5,1,1,606,84,3,5
"753",501,1,782,85,3,5,1,1,580,85,3,5
"754",501,1,788,86,3,5,1,1,588,86,3,5
"755",501,1,824,87,3,5,1,1,666,87,3,5
"756",501,1,818,88,3,5,1,1,642,88,3,5
"757",501,1,852,89,3,5,1,1,588.6667,89,3,5
"758",501,1,NA,90,3,5,1,1,558,90,3,5
"759",501,1,778,91,3,5,1,1,713,91,3,5
"760",501,1,870,92,3,5,1,1,722,92,3,5
"761",501,1,880,1,3,6,1,1,661,1,3,6
"762",501,1,958,2,3,6,1,1,660,2,3,6
"763",501,1,936,3,3,6,1,1,648,3,3,6
"764",501,1,878,4,3,6,1,1,614,4,3,6
"765",501,1,892,5,3,6,1,1,598,5,3,6
"766",501,1,974,6,3,6,1,1,621,6,3,6
"767",501,1,1002,7,3,6,1,1,674,7,3,6
"768",501,1,NA,8,3,6,1,1,663,8,3,6
"769",501,1,912,9,3,6,1,1,664,9,3,6
"770",501,1,824,10,3,6,1,1,697,10,3,6
"771",501,1,928,11,3,6,1,1,660,11,3,6
"772",501,1,1148,12,3,6,1,1,638,12,3,6
"773",501,1,1092,13,3,6,1,1,607.3333,13,3,6
"774",501,1,870,14,3,6,1,1,720,14,3,6
"775",501,1,872,15,3,6,1,1,710,15,3,6
"776",501,1,869,16,3,6,1,1,666,16,3,6
"777",501,1,904,17,3,6,1,1,609.3333,17,3,6
"778",501,1,954,18,3,6,1,1,639,18,3,6
"779",501,1,846,19,3,6,1,1,658,19,3,6
"780",501,1,870,20,3,6,1,1,612,20,3,6
"781",501,1,870,21,3,6,1,1,678,21,3,6
"782",501,1,876,22,3,6,1,1,735,22,3,6
"783",501,1,802,23,3,6,1,1,700,23,3,6
"784",501,1,736,24,3,6,1,1,654,24,3,6
"785",501,1,762,25,3,6,1,1,592,25,3,6
"786",501,1,810,26,3,6,1,1,715,26,3,6
"787",501,1,824,27,3,6,1,1,751,27,3,6
"788",501,1,876,28,3,6,1,1,650,28,3,6
"789",501,1,756,29,3,6,1,1,627,29,3,6
"790",501,1,718,30,3,6,1,1,653,30,3,6
"791",501,1,766,31,3,6,1,1,640,31,3,6
"792",501,1,904,32,3,6,1,1,594,32,3,6
"793",501,1,878,33,3,6,1,1,640,33,3,6
"794",501,1,906,34,3,6,1,1,657,34,3,6
"795",501,1,820,35,3,6,1,1,731,35,3,6
"796",501,1,763,36,3,6,1,1,707,36,3,6
"797",501,1,938,37,3,6,1,1,681,37,3,6
"798",501,1,565,38,3,6,1,1,646,38,3,6
"799",501,1,852,39,3,6,1,1,698,39,3,6
"800",501,1,906,40,3,6,1,1,672,40,3,6
"801",501,1,864,41,3,6,1,1,675,41,3,6
"802",501,1,920,42,3,6,1,1,642,42,3,6
"803",501,1,912,43,3,6,1,1,649,43,3,6
"804",501,1,900,44,3,6,1,1,770,44,3,6
"805",501,1,776,45,3,6,1,1,724,45,3,6
"806",501,1,780,46,3,6,1,1,755,46,3,6
"807",501,1,780,47,3,6,1,1,754,47,3,6
"808",501,1,835,48,3,6,1,1,718,48,3,6
"809",501,1,810,49,3,6,1,1,680,49,3,6
"810",501,1,828,50,3,6,1,1,674,50,3,6
"811",501,1,786,51,3,6,1,1,656,51,3,6
"812",501,1,797,52,3,6,1,1,636.6667,52,3,6
"813",501,1,884,53,3,6,1,1,690,53,3,6
"814",501,1,914,54,3,6,1,1,671,54,3,6
"815",501,1,826,55,3,6,1,1,686,55,3,6
"816",501,1,832,56,3,6,1,1,624.6667,56,3,6
"817",501,1,785,57,3,6,1,1,582,57,3,6
"818",501,1,858,58,3,6,1,1,574,58,3,6
"819",501,1,868,59,3,6,1,1,602,59,3,6
"820",501,1,773,60,3,6,1,1,650,60,3,6
"821",501,1,1032,61,3,6,1,1,704,61,3,6
"822",501,1,808,62,3,6,1,1,660,62,3,6
"823",501,1,861,63,3,6,1,1,668,63,3,6
"824",501,1,882,64,3,6,1,1,701,64,3,6
"825",501,1,798,65,3,6,1,1,764,65,3,6
"826",501,1,798,66,3,6,1,1,730,66,3,6
"827",501,1,956,67,3,6,1,1,711,67,3,6
"828",501,1,910,68,3,6,1,1,729,68,3,6
"829",501,1,957,69,3,6,1,1,686,69,3,6
"830",501,1,874,70,3,6,1,1,715,70,3,6
"831",501,1,828,71,3,6,1,1,738,71,3,6
"832",501,1,830,72,3,6,1,1,686,72,3,6
"833",501,1,792,73,3,6,1,1,720,73,3,6
"834",501,1,803,74,3,6,1,1,679,74,3,6
"835",501,1,760,75,3,6,1,1,639,75,3,6
"836",501,1,769,76,3,6,1,1,672,76,3,6
"837",501,1,758,77,3,6,1,1,738,77,3,6
"838",501,1,771,78,3,6,1,1,711,78,3,6
"839",501,1,774,79,3,6,1,1,704,79,3,6
"840",501,1,736,80,3,6,1,1,660,80,3,6
"841",501,1,751,81,3,6,1,1,653,81,3,6
"842",501,1,1066,82,3,6,1,1,654,82,3,6
"843",501,1,826,83,3,6,1,1,746,83,3,6
"844",501,1,782,84,3,6,1,1,760,84,3,6
"845",501,1,NA,85,3,6,1,1,659,85,3,6
"846",501,1,964,86,3,6,1,1,652,86,3,6
"847",501,1,885,87,3,6,1,1,750,87,3,6
"848",501,1,854,88,3,6,1,1,793,88,3,6
"849",501,1,854,89,3,6,1,1,718,89,3,6
"850",501,1,796,90,3,6,1,1,656,90,3,6
"851",501,1,766,91,3,6,1,1,649.3333,91,3,6
"852",501,1,861,92,3,6,1,1,636,92,3,6
"853",501,1,958,93,3,6,1,1,701,93,3,6
"854",501,1,780,94,3,6,1,1,670,94,3,6
"855",501,1,805,95,3,6,1,1,630,95,3,6
"856",501,1,890,96,3,6,1,1,584,96,3,6
"857",501,1,828,97,3,6,1,1,737,97,3,6
"858",501,1,752,98,3,6,1,1,744,98,3,6
"859",501,1,730,99,3,6,1,1,684,99,3,6
"860",501,1,824,100,3,6,1,1,671,100,3,6
"861",501,1,880,101,3,6,1,1,654,101,3,6
"862",501,1,643.3333,102,3,6,1,1,632.6667,102,3,6
"863",501,1,840,103,3,6,1,1,679,103,3,6
"864",501,1,816,104,3,6,1,1,662,104,3,6
"865",501,1,825,105,3,6,1,1,709,105,3,6
"866",501,1,904,106,3,6,1,1,728,106,3,6
"867",501,1,852,107,3,6,1,1,727,107,3,6
"868",501,1,802,108,3,6,1,1,752,108,3,6
"869",501,1,808,109,3,6,1,1,777,109,3,6
"870",501,1,919,110,3,6,1,1,688,110,3,6
"871",501,1,NA,111,3,6,1,1,656,111,3,6
"872",501,1,1104,112,3,6,1,1,642,112,3,6
"873",501,1,853,113,3,6,1,1,633,113,3,6
"874",501,1,798,114,3,6,1,1,671,114,3,6
"875",501,1,807,115,3,6,1,1,655,115,3,6
"876",501,1,824,116,3,6,1,1,638,116,3,6
"877",501,1,798,117,3,6,1,1,620,117,3,6
"878",501,1,808,118,3,6,1,1,658,118,3,6
"879",501,1,1048,119,3,6,1,1,675,119,3,6
"880",501,1,866,120,3,6,1,1,736,120,3,6
"881",501,1,854,1,3,7,1,1,653,1,3,7
"882",501,1,869,2,3,7,1,1,670,2,3,7
"883",501,1,868,3,3,7,1,1,654,3,3,7
"884",501,1,801,4,3,7,1,1,637,4,3,7
"885",501,1,734,5,3,7,1,1,679,5,3,7
"886",501,1,816,6,3,7,1,1,737,6,3,7
"887",501,1,864,7,3,7,1,1,702,7,3,7
"888",501,1,880,8,3,7,1,1,684,8,3,7
"889",501,1,863,9,3,7,1,1,639,9,3,7
"890",501,1,NA,10,3,7,1,1,686,10,3,7
"891",501,1,880,11,3,7,1,1,700,11,3,7
"892",501,1,780,12,3,7,1,1,684,12,3,7
"893",501,1,798,13,3,7,1,1,676,13,3,7
"894",501,1,810,14,3,7,1,1,728,14,3,7
"895",501,1,868,15,3,7,1,1,744,15,3,7
"896",501,1,984,16,3,7,1,1,733,16,3,7
"897",501,1,858,17,3,7,1,1,666,17,3,7
"898",501,1,744,18,3,7,1,1,687,18,3,7
"899",501,1,711,19,3,7,1,1,689,19,3,7
"900",501,1,812,20,3,7,1,1,721,20,3,7
"901",501,1,816,21,3,7,1,1,682,21,3,7
"902",501,1,764,22,3,7,1,1,699,22,3,7
"903",501,1,775,23,3,7,1,1,737,23,3,7
"904",501,1,716,24,3,7,1,1,686,24,3,7
"905",501,1,746,25,3,7,1,1,711,25,3,7
"906",501,1,830,26,3,7,1,1,704,26,3,7
"907",501,1,772,27,3,7,1,1,713,27,3,7
"908",501,1,862,28,3,7,1,1,739,28,3,7
"909",501,1,1014,29,3,7,1,1,694,29,3,7
"910",501,1,789,30,3,7,1,1,702,30,3,7
"911",501,1,802,31,3,7,1,1,748,31,3,7
"912",501,1,934,32,3,7,1,1,760,32,3,7
"913",501,1,885,33,3,7,1,1,690,33,3,7
"914",501,1,784,34,3,7,1,1,647.3333,34,3,7
"915",501,1,752,35,3,7,1,1,677,35,3,7
"916",501,1,776,36,3,7,1,1,712,36,3,7
"917",501,1,845,37,3,7,1,1,746,37,3,7
"918",501,1,838,38,3,7,1,1,714,38,3,7
"919",501,1,788,39,3,7,1,1,632,39,3,7
"920",501,1,921,40,3,7,1,1,704,40,3,7
"921",501,1,1052,41,3,7,1,1,721,41,3,7
"922",501,1,836,42,3,7,1,1,667,42,3,7
"923",501,1,870,43,3,7,1,1,665,43,3,7
"924",501,1,841,44,3,7,1,1,680,44,3,7
"925",501,1,832,45,3,7,1,1,657.3333,45,3,7
"926",501,1,812,46,3,7,1,1,768,46,3,7
"927",501,1,830,47,3,7,1,1,682,47,3,7
"928",501,1,978,48,3,7,1,1,731,48,3,7
"929",501,1,894,49,3,7,1,1,734,49,3,7
"930",501,1,904,50,3,7,1,1,660,50,3,7
"931",501,1,894,51,3,7,1,1,682,51,3,7
"932",501,1,1060,52,3,7,1,1,733,52,3,7
"933",501,1,1030,53,3,7,1,1,739,53,3,7
"934",501,1,924,54,3,7,1,1,738,54,3,7
"935",501,1,NA,55,3,7,1,1,746,55,3,7
"936",501,1,926,56,3,7,1,1,675,56,3,7
"937",501,1,890,57,3,7,1,1,626,57,3,7
"938",501,1,866,58,3,7,1,1,805,58,3,7
"939",501,1,NA,59,3,7,1,1,822,59,3,7
"940",501,1,903,60,3,7,1,1,747,60,3,7
"941",501,1,824,61,3,7,1,1,693,61,3,7
"942",501,1,820,62,3,7,1,1,658,62,3,7
"943",501,1,782,63,3,7,1,1,602,63,3,7
"944",501,1,779,64,3,7,1,1,622,64,3,7
"945",501,1,840,65,3,7,1,1,742,65,3,7
"946",501,1,898,66,3,7,1,1,727,66,3,7
"947",501,1,806,67,3,7,1,1,770,67,3,7
"948",501,1,882,68,3,7,1,1,661,68,3,7
"949",501,1,840,69,3,7,1,1,721,69,3,7
"950",501,1,830,70,3,7,1,1,779,70,3,7
"951",501,1,762,71,3,7,1,1,774,71,3,7
"952",501,1,721,72,3,7,1,1,706,72,3,7
"953",501,1,698,73,3,7,1,1,730,73,3,7
"954",501,1,822,74,3,7,1,1,701,74,3,7
"955",501,1,NA,75,3,7,1,1,669,75,3,7
"956",501,1,944,76,3,7,1,1,788,76,3,7
"957",501,1,806,77,3,7,1,1,719,77,3,7
"958",501,1,NA,78,3,7,1,1,687,78,3,7
"959",501,1,944,79,3,7,1,1,661,79,3,7
"960",501,1,828,80,3,7,1,1,644,80,3,7
"961",501,1,738,81,3,7,1,1,683,81,3,7
"962",501,1,752,82,3,7,1,1,689,82,3,7
"963",501,1,NA,83,3,7,1,1,648,83,3,7
"964",501,1,1134,84,3,7,1,1,642,84,3,7
"965",501,1,879,85,3,7,1,1,778,85,3,7
"966",501,1,758,86,3,7,1,1,772,86,3,7
"967",501,1,767,87,3,7,1,1,718,87,3,7
"968",501,1,836,88,3,7,1,1,726,88,3,7
"969",501,1,787,89,3,7,1,1,726,89,3,7
"970",501,1,776,90,3,7,1,1,740,90,3,7
"971",501,1,900,91,3,7,1,1,754,91,3,7
"972",501,1,870,92,3,7,1,1,731,92,3,7
"973",501,1,796,93,3,7,1,1,720,93,3,7
"974",501,1,955,94,3,7,1,1,685,94,3,7
"975",501,1,549,95,3,7,1,1,710,95,3,7
"976",501,1,942,96,3,7,1,1,698,96,3,7
"977",501,1,904,97,3,7,1,1,714,97,3,7
"978",501,1,796,98,3,7,1,1,725,98,3,7
"979",501,1,857,99,3,7,1,1,716,99,3,7
"980",501,1,912,100,3,7,1,1,668,100,3,7
"981",501,1,964,101,3,7,1,1,NA,101,3,7
"982",501,1,980,102,3,7,1,1,711,102,3,7
"983",501,1,854,103,3,7,1,1,724,103,3,7
"984",501,1,809,104,3,7,1,1,708,104,3,7
"985",501,1,790,105,3,7,1,1,695,105,3,7
"986",501,1,870,106,3,7,1,1,715,106,3,7
"987",501,1,920,107,3,7,1,1,696,107,3,7
"988",501,1,825,108,3,7,1,1,757,108,3,7
"989",501,1,912,109,3,7,1,1,744,109,3,7
"990",501,1,898,110,3,7,1,1,720,110,3,7
"991",501,1,807,111,3,7,1,1,691,111,3,7
"992",501,1,792,112,3,7,1,1,718,112,3,7
"993",501,1,986,113,3,7,1,1,722,113,3,7
"994",501,1,816,114,3,7,1,1,742,114,3,7
"995",501,1,796,115,3,7,1,1,716,115,3,7
"996",501,1,912,116,3,7,1,1,700,116,3,7
"997",501,1,800,117,3,7,1,1,716,117,3,7
"998",501,1,818,118,3,7,1,1,699,118,3,7
"999",501,1,962,119,3,7,1,1,653,119,3,7
"1000",501,1,879,120,3,7,1,1,749,120,3,7
"1001",2,2,566.6667,1,2.666667,3,502,2,978,1,3,3
"1002",2,2,538.6667,2,2.666667,3,502,2,900,2,3,3
"1003",2,2,541,3,2.666667,3,502,2,866,3,3,3
"1004",2,2,586.6667,4,2.666667,3,502,2,932,4,3,3
"1005",2,2,625,5,2.666667,3,502,2,950,5,3,3
"1006",2,2,605,6,2.666667,3,502,2,1002,6,3,3
"1007",2,2,579.3333,7,2.666667,3,502,2,1004,7,3,3
"1008",2,2,571,8,2.666667,3,502,2,972,8,3,3
"1009",2,2,574.6667,9,2.666667,3,502,2,990,9,3,3
"1010",2,2,568,10,2.666667,3,502,2,948,10,3,3
"1011",2,2,568,11,2.666667,3,502,2,896,11,3,3
"1012",2,2,563,12,2.666667,3,502,2,942,12,3,3
"1013",2,2,564.6667,13,2.666667,3,502,2,918,13,3,3
